f_profile_id,donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion,f_selection_method,target_population
F0451,LP0943,CES 2024 Common Content,1909962460,1.44396821228015,68,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Pennsylvania,PA,,1909962460,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0452,LP0946,CES 2024 Common Content,1868645760,0.230069316258244,65,60+,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,Maryland,MD,,1868645760,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0453,LP0947,CES 2024 Common Content,1869849738,0.888410092600392,60,60+,Female,Black / African American,Bachelor's degree,"Less than $30,000",Democrat,New York,NY,,1869849738,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0454,LP0948,CES 2024 Common Content,1870931584,1.26385897178802,88,60+,Female,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,Maryland,MD,,1870931584,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0455,LP0949,CES 2024 Common Content,1872862574,1.11955335026493,62,60+,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,Pennsylvania,PA,,1872862574,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0456,LP0950,CES 2024 Common Content,1873030096,4.16168908326504,69,60+,Female,Black / African American,Less than high school,"$56,000 to $99,999",Democrat,Arkansas,AR,,1873030096,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Muslim,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0457,LP0952,CES 2024 Common Content,1881079656,0.845286376903398,62,60+,Female,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,New York,NY,,1881079656,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Jewish,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0458,LP0953,CES 2024 Common Content,1882423958,8.53970092768756,66,60+,Female,Black / African American,Less than high school,"Less than $30,000",Democrat,Florida,FL,,1882423958,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0459,LP0954,CES 2024 Common Content,1882436702,1.25349626848471,68,60+,Female,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,California,CA,,1882436702,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0460,LP0955,CES 2024 Common Content,1882443126,0.18077514230718,65,60+,Female,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,New York,NY,,1882443126,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0461,LP0956,CES 2024 Common Content,1887170128,0.0395275157584045,64,60+,Female,Black / African American,High school diploma / GED,"Less than $30,000",Independent,California,CA,,1887170128,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0462,LP0957,CES 2024 Common Content,1892485748,1.45843085484993,67,60+,Female,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,Georgia,GA,,1892485748,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0463,LP0958,CES 2024 Common Content,1894276286,2.56800915434068,60,60+,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Independent,Louisiana,LA,,1894276286,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0464,LP0959,CES 2024 Common Content,1898065386,0.282135840277121,64,60+,Female,Black / African American,Master's degree / Professional degree,"$30,000 to $55,999",Democrat,Kansas,KS,,1898065386,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0465,LP0960,CES 2024 Common Content,1898316446,0.821094224204179,66,60+,Female,Black / African American,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Maryland,MD,,1898316446,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0466,LP0961,CES 2024 Common Content,1898321812,0.50702280416102,71,60+,Female,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,Louisiana,LA,,1898321812,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0467,LP0963,CES 2024 Common Content,1902512016,1.05298687943131,63,60+,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Georgia,GA,,1902512016,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0468,LP0964,CES 2024 Common Content,1872860676,5.63869667492888,79,60+,Female,Hispanic / Latino,Less than high school,"Less than $30,000",Independent,California,CA,,1872860676,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0469,LP0965,CES 2024 Common Content,1873030406,1.06986288041872,62,60+,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Republican,Idaho,ID,,1873030406,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0470,LP0966,CES 2024 Common Content,1880408922,1.04888834755967,63,60+,Female,Hispanic / Latino,Bachelor's degree,"Less than $30,000",Republican,California,CA,,1880408922,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0471,LP0967,CES 2024 Common Content,1880427814,0.521668233937605,66,60+,Female,Hispanic / Latino,Some college or Associate's degree,"$168,000 or more",Independent,Idaho,ID,,1880427814,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0472,LP0968,CES 2024 Common Content,1882426020,1.38255745065572,65,60+,Female,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,California,CA,,1882426020,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0473,LP0969,CES 2024 Common Content,1883470472,6.75445671466261,63,60+,Female,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Republican,Texas,TX,,1883470472,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0474,LP0970,CES 2024 Common Content,1884712014,1.33221458690514,61,60+,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Republican,Texas,TX,,1884712014,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0475,LP0971,CES 2024 Common Content,1886600792,2.18305456637457,68,60+,Female,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Independent,Colorado,CO,,1886600792,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0476,LP0972,CES 2024 Common Content,1888569470,2.98539653407725,62,60+,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,Colorado,CO,,1888569470,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0477,LP0973,CES 2024 Common Content,1889334470,0.456501925571088,63,60+,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Other,New York,NY,,1889334470,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0478,LP0974,CES 2024 Common Content,1891928572,2.8729952558439,76,60+,Female,Hispanic / Latino,High school diploma / GED,"$168,000 or more",Democrat,California,CA,,1891928572,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0479,LP0975,CES 2024 Common Content,1894271108,7.29824574150537,66,60+,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,California,CA,,1894271108,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
