donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0580,CES 2024 Common Content,1907453466,2.64554243938761,29,18-29,Female,Asian / Asian American,Master's degree / Professional degree,"Less than $30,000",Other,Nebraska,NE,,1907453466,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Muslim
LP0581,CES 2024 Common Content,1908078994,2.08290413408186,29,18-29,Female,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Democrat,California,CA,,1908078994,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0582,CES 2024 Common Content,1878608158,2.24386420234973,23,18-29,Female,Other,Some college or Associate's degree,"$30,000 to $55,999",Independent,Pennsylvania,PA,,1878608158,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0583,CES 2024 Common Content,1886075986,1.57495915152654,29,18-29,Female,Other,Bachelor's degree,"$100,000 to $167,999",Democrat,Pennsylvania,PA,,1886075986,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0584,CES 2024 Common Content,1902064594,2.85660835314621,18,18-29,Female,Other,Less than high school,"$56,000 to $99,999",Republican,Missouri,MO,,1902064594,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0585,CES 2024 Common Content,1856090416,0.78021913306159,32,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Independent,Texas,TX,,1856090416,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0586,CES 2024 Common Content,1863461084,1.53580774981964,39,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,South Carolina,SC,,1863461084,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Eastern or Greek Orthodox
LP0587,CES 2024 Common Content,1866691390,5.70663449168084,38,30-44,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,South Carolina,SC,,1866691390,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0588,CES 2024 Common Content,1870033226,5.93959075081651,40,30-44,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Democrat,Virginia,VA,,1870033226,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0589,CES 2024 Common Content,1870066408,0.265318857659561,30,30-44,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Ohio,OH,,1870066408,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0590,CES 2024 Common Content,1870930230,1.35017788416111,38,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,Virginia,VA,,1870930230,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Mormon
LP0591,CES 2024 Common Content,1870930682,7.82468818135977,35,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Other,Ohio,OH,,1870930682,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0592,CES 2024 Common Content,1870931476,0.551340429998275,43,30-44,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Ohio,OH,,1870931476,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0593,CES 2024 Common Content,1870931516,1.76250991291587,39,30-44,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,Oklahoma,OK,,1870931516,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Mormon
LP0594,CES 2024 Common Content,1870932974,2.22703315695511,43,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Tennessee,TN,,1870932974,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0595,CES 2024 Common Content,1871117822,2.45148466879678,41,30-44,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Other,Wisconsin,WI,,1871117822,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0596,CES 2024 Common Content,1872224500,1.72999039448126,41,30-44,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Independent,Pennsylvania,PA,,1872224500,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0597,CES 2024 Common Content,1872830442,3.43072750831139,41,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,Florida,FL,,1872830442,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Jewish
LP0598,CES 2024 Common Content,1872862470,6.55561422466456,42,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,Illinois,IL,,1872862470,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0599,CES 2024 Common Content,1872863616,1.49467889445766,34,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Arkansas,AR,,1872863616,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0600,CES 2024 Common Content,1872866594,11.4100311483459,43,30-44,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,New Jersey,NJ,,1872866594,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0601,CES 2024 Common Content,1873027718,4.16307039172076,39,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Independent,Indiana,IN,,1873027718,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0602,CES 2024 Common Content,1873667794,9.59452033175453,35,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,Pennsylvania,PA,,1873667794,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0603,CES 2024 Common Content,1874374650,1.77868688134211,33,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,California,CA,,1874374650,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Jewish
LP0604,CES 2024 Common Content,1874975998,1.50892697529607,38,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Mississippi,MS,,1874975998,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0605,CES 2024 Common Content,1877174428,1.86708403655613,34,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,New York,NY,,1877174428,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0606,CES 2024 Common Content,1877398472,0.78021913306159,32,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,Texas,TX,,1877398472,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0607,CES 2024 Common Content,1878648456,3.99839324957465,37,30-44,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Other,Indiana,IN,,1878648456,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0608,CES 2024 Common Content,1880406588,2.05344969101562,36,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,New York,NY,,1880406588,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0609,CES 2024 Common Content,1880407904,1.888915378832,34,30-44,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,Nebraska,NE,,1880407904,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0610,CES 2024 Common Content,1880413356,0.721712317075634,36,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,Pennsylvania,PA,,1880413356,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0611,CES 2024 Common Content,1880927824,1.21781816259832,43,30-44,Female,White / Caucasian,Master's degree / Professional degree,"Less than $30,000",Democrat,Oklahoma,OK,,1880927824,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0612,CES 2024 Common Content,1882149366,2.35823302954585,44,30-44,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Alaska,AK,,1882149366,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0613,CES 2024 Common Content,1882850166,1.55096337937111,31,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Other,Colorado,CO,,1882850166,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0614,CES 2024 Common Content,1885454098,2.96367422129047,37,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,New Mexico,NM,,1885454098,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0615,CES 2024 Common Content,1886636992,1.7883624973243,44,30-44,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,Mississippi,MS,,1886636992,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0616,CES 2024 Common Content,1888420504,12.4440026991133,36,30-44,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,New York,NY,,1888420504,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0617,CES 2024 Common Content,1889023726,1.09560491514545,39,30-44,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Pennsylvania,PA,,1889023726,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0618,CES 2024 Common Content,1889755766,0.184378880668,34,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Maryland,MD,,1889755766,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0619,CES 2024 Common Content,1892388040,0.569203968721092,44,30-44,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,New York,NY,,1892388040,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else
LP0620,CES 2024 Common Content,1892682316,4.87910503753629,31,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Florida,FL,,1892682316,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0621,CES 2024 Common Content,1892746764,5.51301894280154,36,30-44,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Maryland,MD,,1892746764,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0622,CES 2024 Common Content,1892787586,0.836761153200786,36,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Other,Ohio,OH,,1892787586,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0623,CES 2024 Common Content,1893197540,1.72617603613565,40,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Minnesota,MN,,1893197540,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0624,CES 2024 Common Content,1893883376,5.93959075081651,41,30-44,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,Virginia,VA,,1893883376,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0625,CES 2024 Common Content,1893960882,3.19350637712164,44,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Tennessee,TN,,1893960882,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0626,CES 2024 Common Content,1894097590,9.58643922550526,42,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,Maryland,MD,,1894097590,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Jewish
LP0627,CES 2024 Common Content,1894189660,0.935606012736656,32,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Independent,South Dakota,SD,,1894189660,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0628,CES 2024 Common Content,1894260194,1.53580774981964,42,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,South Carolina,SC,,1894260194,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
