study_id,effect_id,demographic_variable,category,control_pct,treatment_pct,abs_pp_difference,diagnostic_only
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp2,ideo_3,__MISSING__,1.7126546146527115,2.746212121212121,1.0335575065594096,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,GENDER,Female,54.11089866156787,54.285714285714285,0.1748156241464116,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,GENDER,Male,45.88910133843212,45.714285714285715,0.1748156241464045,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,race_4,Black,10.707456978967496,11.80952380952381,1.1020668305563142,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,race_4,White,65.96558317399618,66.66666666666666,0.7010834926704774,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,race_4,__MISSING__,23.32695984703633,21.523809523809522,1.8031503232268093,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,pid_3,Democrat,45.124282982791584,47.61904761904761,2.494764636256029,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,pid_3,Independent,16.252390057361378,15.238095238095239,1.014294819266139,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,pid_3,Republican,37.66730401529637,37.142857142857146,0.5244468724392206,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,pid_3,__MISSING__,0.9560229445506693,0.0,0.9560229445506693,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,age_5,Older than 50,48.37476099426386,45.904761904761905,2.469999089501954,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,age_5,Younger than 50,51.625239005736134,54.095238095238095,2.469999089501961,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,EDUC4,College,37.858508604206506,36.19047619047619,1.668032413730316,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,EDUC4,Non-College,62.1414913957935,63.8095238095238,1.6680324137303018,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,ideo_3,Conservative,13.575525812619501,11.80952380952381,1.766002003095691,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,ideo_3,Liberal,71.1281070745698,72.19047619047619,1.0623691159063924,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,ideo_3,Moderate,13.575525812619501,13.904761904761905,0.3292360921424038,True
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,ideo_3,__MISSING__,1.7208413001912046,2.0952380952380953,0.3743967950468907,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,GENDER,Female,52.666666666666664,52.41706161137441,0.24960505529225685,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,GENDER,Male,47.333333333333336,47.58293838862559,0.24960505529225685,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,race_4,Black,10.857142857142858,12.227488151658768,1.3703452945159107,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,race_4,White,65.23809523809524,65.40284360189574,0.1647483638004985,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,race_4,__MISSING__,23.904761904761905,22.3696682464455,1.5350936583164057,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,pid_3,Democrat,47.714285714285715,48.43601895734597,0.7217332430602568,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,pid_3,Independent,16.666666666666664,15.829383886255924,0.8372827804107406,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,pid_3,Republican,35.04761904761905,35.639810426540286,0.5921913789212354,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,pid_3,__MISSING__,0.5714285714285714,0.09478672985781991,0.4766418415707515,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,age_5,Older than 50,47.04761904761905,46.25592417061611,0.7916948770029393,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,age_5,Younger than 50,52.95238095238095,53.74407582938389,0.7916948770029393,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,EDUC4,College,37.42857142857143,35.829383886255926,1.599187542315505,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,EDUC4,Non-College,62.57142857142857,64.17061611374407,1.599187542315505,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,ideo_3,Conservative,11.047619047619047,11.090047393364928,0.04242834574588095,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,ideo_3,Liberal,72.09523809523809,71.46919431279622,0.6260437824418688,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,ideo_3,Moderate,14.285714285714285,15.545023696682463,1.2593094109681786,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,ideo_3,__MISSING__,2.571428571428571,1.8957345971563981,0.675693974272173,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,GENDER,Female,52.38095238095239,52.70142180094787,0.32046941999548295,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,GENDER,Male,47.61904761904761,47.29857819905213,0.32046941999548295,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,race_4,Black,11.619047619047619,11.469194312796208,0.14985330625141025,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,race_4,White,65.14285714285715,65.49763033175356,0.3547731888964023,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,race_4,__MISSING__,23.238095238095237,23.033175355450236,0.20491988264500094,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,pid_3,Democrat,47.23809523809524,48.90995260663507,1.6718573685398326,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,pid_3,Independent,16.28571428571429,16.208530805687204,0.07718348002708453,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,pid_3,Republican,35.904761904761905,34.78672985781991,1.1180320469419982,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,pid_3,__MISSING__,0.5714285714285714,0.09478672985781991,0.4766418415707515,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,age_5,Older than 50,47.42857142857143,45.87677725118483,1.551794177386597,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,age_5,Younger than 50,52.57142857142857,54.12322274881517,1.551794177386597,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,EDUC4,College,36.76190476190476,36.492890995260666,0.26901376664409327,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,EDUC4,Non-College,63.23809523809524,63.507109004739334,0.26901376664409327,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,ideo_3,Conservative,12.0,10.142180094786731,1.857819905213269,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,ideo_3,Liberal,70.85714285714285,72.70142180094787,1.8442789438050227,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,ideo_3,Moderate,15.428571428571427,14.407582938388625,1.020988490182802,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,ideo_3,__MISSING__,1.7142857142857144,2.748815165876777,1.0345294515910628,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,GENDER,Female,54.14258188824663,54.19847328244275,0.05589139419611655,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,GENDER,Male,45.857418111753375,45.80152671755725,0.055891394196123656,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,race_4,Black,10.597302504816955,11.83206106870229,1.2347585638853342,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,race_4,White,66.08863198458575,66.6030534351145,0.5144214505287579,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,race_4,__MISSING__,23.314065510597302,21.564885496183205,1.7491800144140974,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,pid_3,Democrat,45.08670520231214,47.51908396946565,2.4323787671535086,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,pid_3,Independent,16.184971098265898,15.267175572519085,0.9177955257468131,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,pid_3,Republican,37.76493256262042,37.213740458015266,0.5511921046051569,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,pid_3,__MISSING__,0.9633911368015413,0.0,0.9633911368015413,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,age_5,Older than 50,48.36223506743738,45.99236641221374,2.369868655223641,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,age_5,Younger than 50,51.637764932562625,54.007633587786266,2.369868655223641,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,EDUC4,College,37.957610789980734,36.06870229007634,1.888908499904396,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,EDUC4,Non-College,62.042389210019266,63.93129770992366,1.888908499904396,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,ideo_3,Conservative,13.680154142581888,11.83206106870229,1.848093073879598,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,ideo_3,Liberal,70.90558766859345,72.13740458015268,1.2318169115592212,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,ideo_3,Moderate,13.680154142581888,13.931297709923665,0.2511435673417779,True
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,ideo_3,__MISSING__,1.7341040462427744,2.099236641221374,0.36513259497859973,True
MunschS68,MunschS68:Morgan_Committed:hyp1,GENDER,Female,54.17867435158501,51.388888888888886,2.7897854626961234,True
MunschS68,MunschS68:Morgan_Committed:hyp1,GENDER,Male,45.821325648414984,48.61111111111111,2.7897854626961234,True
MunschS68,MunschS68:Morgan_Committed:hyp1,race_4,Black,10.951008645533141,10.0,0.9510086455331415,True
MunschS68,MunschS68:Morgan_Committed:hyp1,race_4,White,67.14697406340058,68.88888888888889,1.7419148254883083,True
MunschS68,MunschS68:Morgan_Committed:hyp1,race_4,__MISSING__,21.902017291066283,21.11111111111111,0.7909061799551722,True
MunschS68,MunschS68:Morgan_Committed:hyp1,pid_3,Democrat,51.29682997118156,46.38888888888889,4.907941082292666,True
MunschS68,MunschS68:Morgan_Committed:hyp1,pid_3,Independent,12.39193083573487,11.38888888888889,1.0030419468459808,True
MunschS68,MunschS68:Morgan_Committed:hyp1,pid_3,Republican,36.31123919308357,41.66666666666667,5.355427473583099,True
MunschS68,MunschS68:Morgan_Committed:hyp1,pid_3,__MISSING__,0.0,0.5555555555555556,0.5555555555555556,True
MunschS68,MunschS68:Morgan_Committed:hyp1,age_5,Older than 50,46.68587896253602,54.166666666666664,7.480787704130641,True
MunschS68,MunschS68:Morgan_Committed:hyp1,age_5,Younger than 50,53.31412103746398,45.83333333333333,7.480787704130648,True
MunschS68,MunschS68:Morgan_Committed:hyp1,EDUC4,College,44.668587896253605,35.0,9.668587896253605,True
MunschS68,MunschS68:Morgan_Committed:hyp1,EDUC4,Non-College,55.3314121037464,65.0,9.668587896253598,True
MunschS68,MunschS68:Morgan_Committed:hyp1,ideo_3,Conservative,27.6657060518732,30.555555555555557,2.889849503682356,True
MunschS68,MunschS68:Morgan_Committed:hyp1,ideo_3,Liberal,32.27665706051873,27.500000000000004,4.776657060518726,True
MunschS68,MunschS68:Morgan_Committed:hyp1,ideo_3,Moderate,39.76945244956772,40.833333333333336,1.0638808837656129,True
MunschS68,MunschS68:Morgan_Committed:hyp1,ideo_3,__MISSING__,0.2881844380403458,1.1111111111111112,0.8229266730707654,True
SchaadS62,SchaadS62:still_identify:hyp1,GENDER,Female,52.90199809705043,51.652502360717655,1.2494957363327757,True
SchaadS62,SchaadS62:still_identify:hyp1,GENDER,Male,47.09800190294957,48.347497639282345,1.2494957363327757,True
SchaadS62,SchaadS62:still_identify:hyp1,race_4,Black,11.227402473834443,9.537299338999055,1.6901031348353879,True
SchaadS62,SchaadS62:still_identify:hyp1,race_4,White,68.41103710751665,66.47780925401322,1.9332278535034249,True
SchaadS62,SchaadS62:still_identify:hyp1,race_4,__MISSING__,20.361560418648907,23.984891406987725,3.623330988338818,True
SchaadS62,SchaadS62:still_identify:hyp1,pid_3,Democrat,49.952426260704094,47.68649669499528,2.2659295657088165,True
SchaadS62,SchaadS62:still_identify:hyp1,pid_3,Independent,11.893434823977165,12.5590179414542,0.6655831174770359,True
SchaadS62,SchaadS62:still_identify:hyp1,pid_3,Republican,38.05899143672693,39.6600566572238,1.6010652204968707,True
SchaadS62,SchaadS62:still_identify:hyp1,pid_3,__MISSING__,0.09514747859181732,0.09442870632672333,0.0007187722650939948,True
SchaadS62,SchaadS62:still_identify:hyp1,age_5,Older than 50,51.85537583254044,50.6137865911237,1.2415892414167402,True
SchaadS62,SchaadS62:still_identify:hyp1,age_5,Younger than 50,48.14462416745956,49.3862134088763,1.2415892414167402,True
SchaadS62,SchaadS62:still_identify:hyp1,EDUC4,College,38.24928639391056,40.8876298394712,2.6383434455606434,True
SchaadS62,SchaadS62:still_identify:hyp1,EDUC4,Non-College,61.750713606089434,59.112370160528805,2.638343445560629,True
SchaadS62,SchaadS62:still_identify:hyp1,ideo_3,Conservative,29.971455756422454,32.200188857412655,2.228733100990201,True
SchaadS62,SchaadS62:still_identify:hyp1,ideo_3,Liberal,29.78116079923882,29.367327667610954,0.4138331316278645,True
SchaadS62,SchaadS62:still_identify:hyp1,ideo_3,Moderate,39.77164605137964,37.960339943342774,1.8113061080368666,True
SchaadS62,SchaadS62:still_identify:hyp1,ideo_3,__MISSING__,0.47573739295908657,0.4721435316336166,0.0035938613254699603,True
SchaadS62,SchaadS62:still_identify:hyp2,GENDER,Female,51.921274601686974,52.63662511984659,0.7153505181596174,True
SchaadS62,SchaadS62:still_identify:hyp2,GENDER,Male,48.078725398313026,47.3633748801534,0.7153505181596245,True
SchaadS62,SchaadS62:still_identify:hyp2,race_4,Black,10.77788191190253,9.971236816874402,0.8066450950281272,True
SchaadS62,SchaadS62:still_identify:hyp2,race_4,White,66.9165885660731,67.97698945349953,1.0604008874264252,True
SchaadS62,SchaadS62:still_identify:hyp2,race_4,__MISSING__,22.30552952202437,22.051773729626078,0.25375579239829094,True
SchaadS62,SchaadS62:still_identify:hyp2,pid_3,Democrat,47.70384254920337,49.95206136145733,2.2482188122539597,True
SchaadS62,SchaadS62:still_identify:hyp2,pid_3,Independent,11.62136832239925,12.847555129434324,1.2261868070350737,True
SchaadS62,SchaadS62:still_identify:hyp2,pid_3,Republican,40.67478912839738,37.00862895493768,3.6661601734597014,True
SchaadS62,SchaadS62:still_identify:hyp2,pid_3,__MISSING__,0.0,0.19175455417066153,0.19175455417066153,True
SchaadS62,SchaadS62:still_identify:hyp2,age_5,Older than 50,51.07778819119025,51.3902205177373,0.31243232654704656,True
SchaadS62,SchaadS62:still_identify:hyp2,age_5,Younger than 50,48.92221180880975,48.6097794822627,0.31243232654704656,True
SchaadS62,SchaadS62:still_identify:hyp2,EDUC4,College,40.76850984067479,38.350910834132314,2.417599006542474,True
SchaadS62,SchaadS62:still_identify:hyp2,EDUC4,Non-College,59.231490159325205,61.649089165867686,2.4175990065424813,True
SchaadS62,SchaadS62:still_identify:hyp2,ideo_3,Conservative,32.146204311152765,30.00958772770853,2.1366165834442334,True
SchaadS62,SchaadS62:still_identify:hyp2,ideo_3,Liberal,29.615745079662602,29.53020134228188,0.0855437373807213,True
SchaadS62,SchaadS62:still_identify:hyp2,ideo_3,Moderate,37.86316776007498,39.88494726749761,2.021779507422629,True
SchaadS62,SchaadS62:still_identify:hyp2,ideo_3,__MISSING__,0.37488284910965325,0.5752636625119847,0.20038081340233144,True
SchaadS62,SchaadS62:still_identify:hyp3,GENDER,Female,52.11397058823529,52.44618395303326,0.3322133647979726,True
SchaadS62,SchaadS62:still_identify:hyp3,GENDER,Male,47.88602941176471,47.55381604696673,0.3322133647979797,True
SchaadS62,SchaadS62:still_identify:hyp3,race_4,Black,10.20220588235294,10.567514677103718,0.3653087947507778,True
SchaadS62,SchaadS62:still_identify:hyp3,race_4,White,67.1875,67.71037181996086,0.5228718199608551,True
SchaadS62,SchaadS62:still_identify:hyp3,race_4,__MISSING__,22.610294117647058,21.722113502935418,0.88818061471164,True
SchaadS62,SchaadS62:still_identify:hyp3,pid_3,Democrat,50.73529411764706,46.771037181996086,3.9642569356509725,True
SchaadS62,SchaadS62:still_identify:hyp3,pid_3,Independent,11.948529411764707,12.524461839530332,0.5759324277656255,True
SchaadS62,SchaadS62:still_identify:hyp3,pid_3,Republican,37.31617647058824,40.50880626223092,3.1926297916426805,True
SchaadS62,SchaadS62:still_identify:hyp3,pid_3,__MISSING__,0.0,0.19569471624266144,0.19569471624266144,True
SchaadS62,SchaadS62:still_identify:hyp3,age_5,Older than 50,53.49264705882353,48.82583170254403,4.6668153562795,True
SchaadS62,SchaadS62:still_identify:hyp3,age_5,Younger than 50,46.50735294117647,51.17416829745597,4.6668153562795,True
SchaadS62,SchaadS62:still_identify:hyp3,EDUC4,College,39.705882352941174,39.432485322896284,0.27339703004489024,True
SchaadS62,SchaadS62:still_identify:hyp3,EDUC4,Non-College,60.29411764705882,60.567514677103716,0.27339703004489735,True
SchaadS62,SchaadS62:still_identify:hyp3,ideo_3,Conservative,30.606617647058826,31.604696673189824,0.9980790261309984,True
SchaadS62,SchaadS62:still_identify:hyp3,ideo_3,Liberal,30.05514705882353,29.060665362035227,0.9944816967883021,True
SchaadS62,SchaadS62:still_identify:hyp3,ideo_3,Moderate,39.0625,38.64970645792564,0.41279354207436114,True
SchaadS62,SchaadS62:still_identify:hyp3,ideo_3,__MISSING__,0.2757352941176471,0.684931506849315,0.40919621273166795,True
Schnabel903,Schnabel903:Feminine:hyp1,GENDER,Female,54.6692607003891,50.8695652173913,3.799695482997805,True
Schnabel903,Schnabel903:Feminine:hyp1,GENDER,Male,45.3307392996109,49.130434782608695,3.799695482997798,True
Schnabel903,Schnabel903:Feminine:hyp1,race_4,Black,9.77626459143969,10.144927536231885,0.3686629447921952,True
Schnabel903,Schnabel903:Feminine:hyp1,race_4,White,68.92023346303502,65.65217391304347,3.2680595499915484,True
Schnabel903,Schnabel903:Feminine:hyp1,race_4,__MISSING__,21.30350194552529,24.20289855072464,2.8993966051993496,True
Schnabel903,Schnabel903:Feminine:hyp1,pid_3,Democrat,61.478599221789885,62.60869565217392,1.130096430384036,True
Schnabel903,Schnabel903:Feminine:hyp1,pid_3,Independent,3.988326848249027,3.6231884057971016,0.3651384424519253,True
Schnabel903,Schnabel903:Feminine:hyp1,pid_3,Republican,34.53307392996109,33.768115942028984,0.7649579879321067,True
Schnabel903,Schnabel903:Feminine:hyp1,age_5,Older than 50,42.85019455252918,46.666666666666664,3.8164721141374827,True
Schnabel903,Schnabel903:Feminine:hyp1,age_5,Younger than 50,57.14980544747081,53.333333333333336,3.8164721141374756,True
Schnabel903,Schnabel903:Feminine:hyp1,EDUC4,College,37.11089494163424,40.0,2.8891050583657574,True
Schnabel903,Schnabel903:Feminine:hyp1,EDUC4,Non-College,62.88910505836576,60.0,2.8891050583657574,True
Schnabel903,Schnabel903:Feminine:hyp1,ideo_3,Conservative,26.361867704280158,27.391304347826086,1.0294366435459281,True
Schnabel903,Schnabel903:Feminine:hyp1,ideo_3,Liberal,37.791828793774314,36.231884057971016,1.559944735803299,True
Schnabel903,Schnabel903:Feminine:hyp1,ideo_3,Moderate,22.957198443579767,24.347826086956523,1.3906276433767566,True
Schnabel903,Schnabel903:Feminine:hyp1,ideo_3,__MISSING__,12.889105058365757,12.028985507246377,0.8601195511193804,True
Schnabel903,Schnabel903:Masculine:hyp1,GENDER,Female,54.5631067961165,50.79365079365079,3.7694560024657093,True
Schnabel903,Schnabel903:Masculine:hyp1,GENDER,Male,45.43689320388349,49.2063492063492,3.7694560024657093,True
Schnabel903,Schnabel903:Masculine:hyp1,race_4,Black,9.854368932038835,10.1010101010101,0.24664116897126576,True
